none	none	none	GPM06600009285	human_ipi	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004986	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600001130	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004447	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600005222	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001521	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006183	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000359	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000362	human	none	none	none	none	none	none	none	none	none	none
Data transfer from Tranche	none	none	GPM06600006977	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: Phospho:phospho1 	none	none	none
none	none	none	GPM06600002031	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600001864	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003778	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600006461	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000017	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008309	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004272	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600004832	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600009494	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007501	cow	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004584	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600008387	cRAP, Synechococcus_CC9311, Synechococcus_CC9605, Synechococcus_CC9902, Synechococcus_elongatus_PCC_6301, Synechococcus_elongatus_PCC_7942, Synechococcus_PCC_7002, Synechococcus_RCC307, Synechococcus_sp_WH8102, Synechococcus_WH_7803, Synechocystis_PCC6803	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008741	mouse_ipi	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002812	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600005136	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600007724	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003824	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600009271	human_ipi	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008202	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000117	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003101	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600009882	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004013	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001794	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005614	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001515	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005735	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004263	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600002498	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600001809	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007907	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006413	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005116	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600003594	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
Data transfer from Tranche	none	none	GPM06600006973	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: Phospho:phospho1 	none	none	none
none	none	none	GPM06600001059	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001542	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009238	yeast, yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002421	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600008681	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003320	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600000254	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007796	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005212	mosquito	none	none	none	none	none	none	none	none	none	none
Data transfer from Tranche	none	none	GPM06600006937	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: Phospho:phospho1 	none	none	none
none	none	none	GPM06600004576	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600005745	human	none	none	umghoshd@cc.umanitoba.ca	none	U of Manitoba	Dhiman	none	none	none	none
none	none	none	GPM06600002278	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600001493	thalecress	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004285	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600009400	mouse, mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005589	mosquito, bee, thalecress, cow, dog, worm, zebrafish, fly, chicken, human, mouse, rice, rat, spombe, yeast, frog, Bacillus_subtilis, Clostridium_perfringens, Deinococcus_radiodurans, Escherichia_coli_K12, Francisella_tularensis_tularensis, Geobacter_sulfurreducens, Haemophilus_influenzae, Listeria_innocua, Mycobacterium_leprae, Mycobacterium_tuberculosis_CDC1551, Mycoplasma_pulmonis, Staphylococcus_aureus_MW2, Streptococcus_pneumoniae_TIGR4, Streptococcus_pyogenes_M1_GAS, Yersinia_pestis_CO92	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000022	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003910	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600007159	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005847	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000318	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005819	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005932	Escherichia_coli_K12	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007946	Acidiphilium_cryptum_JF-5, Acidobacteria_bacterium_Ellin345, Acidothermus_cellulolyticus_11B, Acidovorax_avenae_citrulli_AAC00-1, Acidovorax_JS42, Acinetobacter_baumannii_ATCC_17978, Acinetobacter_sp_ADP1, Actinobacillus_pleuropneumoniae_L20, Actinobacillus_succinogenes_130Z, Aeromonas_hydrophila_ATCC_7966, Aeromonas_salmonicida_A449, Aeropyrum_pernix, Agrobacterium_tumefaciens_C58_Cereon, Agrobacterium_tumefaciens_C58_UWash, Alcanivorax_borkumensis_SK2, Alkalilimnicola_ehrlichei_MLHE-1, Alkaliphilus_metalliredigens_QYMF, Anabaena_variabilis_ATCC_29413, Anaeromyxobacter_dehalogenans_2CP-C, Anaeromyxobacter_Fw109-5, Anaplasma_marginale_St_Maries, Anaplasma_phagocytophilum_HZ, Aquifex_aeolicus, Archaeoglobus_fulgidus, Arthrobacter_aurescens_TC1, Arthrobacter_FB24, Aster_yellows_witches-broom_phytoplasma_AYWB, Azoarcus_BH72, Azoarcus_sp_EbN1, Bacillus_amyloliquefaciens_FZB42, Bacillus_anthracis_Ames, Bacillus_anthracis_Ames_0581, Bacillus_anthracis_str_Sterne, Bacillus_cereus_ATCC14579, Bacillus_cereus_ATCC_10987, Bacillus_cereus_cytotoxis_NVH_391-98, Bacillus_cereus_ZK, Bacillus_clausii_KSM-K16, Bacillus_halodurans, Bacillus_licheniformis_ATCC_14580, Bacillus_licheniformis_DSM_13, Bacillus_subtilis, Bacillus_thuringiensis_Al_Hakam, Bacillus_thuringiensis_konkukian, Bacteroides_fragilis_NCTC_9434, Bacteroides_fragilis_YCH46, Bacteroides_thetaiotaomicron_VPI-5482, Bacteroides_vulgatus_ATCC_8482, Bartonella_bacilliformis_KC583, Bartonella_henselae_Houston-1, Bartonella_quintana_Toulouse, Baumannia_cicadellinicola_Homalodisca_coagulata, Bdellovibrio_bacteriovorus, Bifidobacterium_adolescentis_ATCC_15703, Bifidobacterium_longum, Bordetella_bronchiseptica, Bordetella_parapertussis, Bordetella_pertussis, Borrelia_afzelii_PKo, Borrelia_burgdorferi, Borrelia_garinii_PBi, Bradyrhizobium_BTAi1, Bradyrhizobium_japonicum, Bradyrhizobium_ORS278, Brucella_abortus_9-941, Brucella_melitensis, Brucella_melitensis_biovar_Abortus, Brucella_ovis, Brucella_suis_1330, Buchnera_aphidicola, Buchnera_aphidicola_Cc_Cinara_cedri, Buchnera_aphidicola_Sg, Buchnera_sp, Burkholderia_383, Burkholderia_cenocepacia_AU_1054, Burkholderia_cenocepacia_HI2424, Burkholderia_cepacia_AMMD, Burkholderia_mallei_ATCC_23344, Burkholderia_mallei_NCTC_10229, Burkholderia_mallei_NCTC_10247, Burkholderia_mallei_SAVP1, Burkholderia_pseudomallei_1106a, Burkholderia_pseudomallei_1710b, Burkholderia_pseudomallei_668, Burkholderia_pseudomallei_K96243, Burkholderia_thailandensis_E264, Burkholderia_vietnamiensis_G4, Burkholderia_xenovorans_LB400, Caldicellulosiruptor_saccharolyticus_DSM_8903, Campylobacter_curvus_525_92, Campylobacter_fetus_82-40, Campylobacter_hominis_ATCC_BAA-381, Campylobacter_jejuni, Campylobacter_jejuni_81-176, Campylobacter_jejuni_doylei_269_97, Campylobacter_jejuni_RM1221, Candidatus_Blochmannia_floridanus, Candidatus_Blochmannia_pennsylvanicus_BPEN, Candidatus_Carsonella_ruddii_PV, Candidatus_Methanoregula_boonei_6A8, Candidatus_Pelagibacter_ubique_HTCC1062, Candidatus_Ruthia_magnifica_Cm_Calyptogena_magnifica_, Candidatus_Vesicomyosocius_okutanii_HA, Carboxydothermus_hydrogenoformans_Z-2901, Caulobacter_crescentus, Chlamydia_muridarum, Chlamydia_trachomatis, Chlamydia_trachomatis_A_HAR-13, Chlamydophila_abortus_S26_3, Chlamydophila_caviae, Chlamydophila_felis_Fe_C-56, Chlamydophila_pneumoniae_AR39, Chlamydophila_pneumoniae_CWL029, Chlamydophila_pneumoniae_J138, Chlamydophila_pneumoniae_TW_183, Chlorobium_chlorochromatii_CaD3, Chlorobium_phaeobacteroides_DSM_266, Chlorobium_tepidum_TLS, Chromobacterium_violaceum, Chromohalobacter_salexigens_DSM_3043, Clavibacter_michiganensis_NCPPB_382, Clostridium_acetobutylicum, Clostridium_beijerinckii_NCIMB_8052, Clostridium_botulinum_A, Clostridium_botulinum_A_ATCC_19397, Clostridium_botulinum_A_Hall, Clostridium_botulinum_F_Langeland, Clostridium_difficile_630, Clostridium_kluyveri_DSM_555, Clostridium_novyi_NT, Clostridium_perfringens, Clostridium_perfringens_ATCC_13124, Clostridium_perfringens_SM101, Clostridium_tetani_E88, Clostridium_thermocellum_ATCC_27405, Colwellia_psychrerythraea_34H, Corynebacterium_diphtheriae, Corynebacterium_efficiens_YS-314, Corynebacterium_glutamicum_ATCC_13032_Bielefeld, Corynebacterium_glutamicum_ATCC_13032_Kitasato, Corynebacterium_glutamicum_R, Corynebacterium_jeikeium_K411, Coxiella_burnetii, Coxiella_burnetii_Dugway_7E9-12, Cyanobacteria_bacterium_Yellowstone_A-Prime, Cyanobacteria_bacterium_Yellowstone_B-Prime, Cytophaga_hutchinsonii_ATCC_33406, Dechloromonas_aromatica_RCB, Dehalococcoides_BAV1, Dehalococcoides_CBDB1, Dehalococcoides_ethenogenes_195, Deinococcus_geothermalis_DSM_11300, Deinococcus_radiodurans, Desulfitobacterium_hafniense_Y51, Desulfotalea_psychrophila_LSv54, Desulfotomaculum_reducens_MI-1, Desulfovibrio_desulfuricans_G20, Desulfovibrio_vulgaris_DP4, Desulfovibrio_vulgaris_Hildenborough, Dichelobacter_nodosus_VCS1703A, Ehrlichia_canis_Jake, Ehrlichia_chaffeensis_Arkansas, Ehrlichia_ruminantium_Gardel, Ehrlichia_ruminantium_str._Welgevonden, Ehrlichia_ruminantium_Welgevonden, Enterobacter_638, Enterococcus_faecalis_V583, Erwinia_carotovora_atroseptica_SCRI1043, Erythrobacter_litoralis_HTCC2594, Escherichia_coli_536, Escherichia_coli_APEC_O1, Escherichia_coli_CFT073, Escherichia_coli_K12, Escherichia_coli_O157H7, Escherichia_coli_O157H7_EDL933, Escherichia_coli_UTI89, Escherichia_coli_W3110, Fervidobacterium_nodosum_Rt17-B1, Flavobacterium_johnsoniae_UW101, Flavobacterium_psychrophilum_JIP02_86, Francisella_tularensis_FSC_198, Francisella_tularensis_holarctica, Francisella_tularensis_holarctica_OSU18, Francisella_tularensis_novicida_U112, Francisella_tularensis_tularensis, Francisella_tularensis_WY96-3418, Frankia_alni_ACN14a, Frankia_CcI3, Fusobacterium_nucleatum, Geobacillus_kaustophilus_HTA426, Geobacillus_thermodenitrificans_NG80-2, Geobacter_metallireducens_GS-15, Geobacter_sulfurreducens, Geobacter_uraniumreducens_Rf4, Gloeobacter_violaceus, Gluconobacter_oxydans_621H, Gramella_forsetii_KT0803, Granulobacter_bethesdensis_CGDNIH1, Haemophilus_ducreyi_35000HP, Haemophilus_influenzae, Haemophilus_influenzae_86_028NP, Haemophilus_influenzae_PittEE, Haemophilus_influenzae_PittGG, Haemophilus_somnus_129PT, Hahella_chejuensis_KCTC_2396, Haloarcula_marismortui_ATCC_43049, Halobacterium_sp, Haloquadratum_walsbyi, Halorhodospira_halophila_SL1, Helicobacter_acinonychis_Sheeba, Helicobacter_hepaticus, Helicobacter_pylori_26695, Helicobacter_pylori_HPAG1, Helicobacter_pylori_J99, Herminiimonas_arsenicoxydans, Hyperthermus_butylicus, Hyphomonas_neptunium_ATCC_15444, Idiomarina_loihiensis_L2TR, Jannaschia_CCS1, Janthinobacterium_Marseille, Kineococcus_radiotolerans_SRS30216, Klebsiella_pneumoniae_MGH_78578, Lactobacillus_acidophilus_NCFM, Lactobacillus_brevis_ATCC_367, Lactobacillus_casei_ATCC_334, Lactobacillus_delbrueckii_bulgaricus, Lactobacillus_delbrueckii_bulgaricus_ATCC_BAA-365, Lactobacillus_gasseri_ATCC_33323, Lactobacillus_johnsonii_NCC_533, Lactobacillus_plantarum, Lactobacillus_reuteri_F275, Lactobacillus_sakei_23K, Lactobacillus_salivarius_UCC118, Lactococcus_lactis, Lactococcus_lactis_cremoris_MG1363, Lactococcus_lactis_cremoris_SK11, Lawsonia_intracellularis_PHE_MN1-00, Legionella_pneumophila_Corby, Legionella_pneumophila_Lens, Legionella_pneumophila_Paris, Legionella_pneumophila_Philadelphia_1, Leifsonia_xyli_xyli_CTCB0, Leptospira_borgpetersenii_serovar_Hardjo-bovis_JB197, Leptospira_borgpetersenii_serovar_Hardjo-bovis_L550, Leptospira_interrogans_serovar_Copenhageni, Leptospira_interrogans_serovar_Lai, Leuconostoc_mesenteroides_ATCC_8293, Listeria_innocua, Listeria_monocytogenes, Listeria_monocytogenes_4b_F2365, Listeria_welshimeri_serovar_6b_SLCC5334, Magnetococcus_MC-1, Magnetospirillum_magneticum_AMB-1, Mannheimia_succiniciproducens_MBEL55E, Maricaulis_maris_MCS10, Marinobacter_aquaeolei_VT8, Marinomonas_MWYL1, Mesoplasma_florum_L1, Mesorhizobium_BNC1, Mesorhizobium_loti, Metallosphaera_sedula_DSM_5348, Methanobacterium_thermoautotrophicum, Methanobrevibacter_smithii_ATCC_35061, Methanococcoides_burtonii_DSM_6242, Methanococcus_aeolicus_Nankai-3, Methanococcus_jannaschii, Methanococcus_maripaludis_C5, Methanococcus_maripaludis_C7, Methanococcus_maripaludis_S2, Methanococcus_vannielii_SB, Methanocorpusculum_labreanum_Z, Methanoculleus_marisnigri_JR1, Methanopyrus_kandleri, Methanosaeta_thermophila_PT, Methanosarcina_acetivorans, Methanosarcina_barkeri_fusaro, Methanosarcina_mazei, Methanosphaera_stadtmanae, Methanospirillum_hungatei_JF-1, Methylibium_petroleiphilum_PM1, Methylobacillus_flagellatus_KT, Methylococcus_capsulatus_Bath, Moorella_thermoacetica_ATCC_39073, Mycobacterium_avium_104, Mycobacterium_avium_paratuberculosis, Mycobacterium_bovis, Mycobacterium_bovis_BCG_Pasteur_1173P2, Mycobacterium_gilvum_PYR-GCK, Mycobacterium_JLS, Mycobacterium_KMS, Mycobacterium_leprae, Mycobacterium_MCS, Mycobacterium_smegmatis_MC2_155, Mycobacterium_tuberculosis_CDC1551, Mycobacterium_tuberculosis_F11, Mycobacterium_tuberculosis_H37Ra, Mycobacterium_tuberculosis_H37Rv, Mycobacterium_ulcerans_Agy99, Mycobacterium_vanbaalenii_PYR-1, Mycoplasma_agalactiae_PG2, Mycoplasma_capricolum_ATCC_27343, Mycoplasma_gallisepticum, Mycoplasma_genitalium, Mycoplasma_hyopneumoniae_232, Mycoplasma_hyopneumoniae_7448, Mycoplasma_hyopneumoniae_J, Mycoplasma_mobile_163K, Mycoplasma_mycoides, Mycoplasma_penetrans, Mycoplasma_pneumoniae, Mycoplasma_pulmonis, Mycoplasma_synoviae_53, Myxococcus_xanthus_DK_1622, Nanoarchaeum_equitans, Natronomonas_pharaonis, Neisseria_gonorrhoeae_FA_1090, Neisseria_meningitidis_FAM18, Neisseria_meningitidis_MC58, Neisseria_meningitidis_Z2491, Neorickettsia_sennetsu_Miyayama, Nitratiruptor_SB155-2, Nitrobacter_hamburgensis_X14, Nitrobacter_winogradskyi_Nb-255, Nitrosococcus_oceani_ATCC_19707, Nitrosomonas_europaea, Nitrosomonas_eutropha_C71, Nitrosospira_multiformis_ATCC_25196, Nocardia_farcinica_IFM10152, Nocardioides_JS614, Nostoc_sp, Novosphingobium_aromaticivorans_DSM_12444, Oceanobacillus_iheyensis, Ochrobactrum_anthropi_ATCC_49188, Oenococcus_oeni_PSU-1, Onion_yellows_phytoplasma, Orientia_tsutsugamushi_Boryong, Parabacteroides_distasonis_ATCC_8503, Parachlamydia_sp_UWE25, Paracoccus_denitrificans_PD1222, Parvibaculum_lavamentivorans_DS-1, Pasteurella_multocida, Pediococcus_pentosaceus_ATCC_25745, Pelobacter_carbinolicus, Pelobacter_propionicus_DSM_2379, Pelodictyon_luteolum_DSM_273, Pelotomaculum_thermopropionicum_SI, Photobacterium_profundum_SS9, Photorhabdus_luminescens, Picrophilus_torridus_DSM_9790, Pirellula_sp, Polaromonas_JS666, Polaromonas_naphthalenivorans_CJ2, Polynucleobacter_QLW-P1DMWA-1, Porphyromonas_gingivalis_W83, Prochlorococcus_marinus_AS9601, Prochlorococcus_marinus_CCMP1375, Prochlorococcus_marinus_MED4, Prochlorococcus_marinus_MIT9313, Prochlorococcus_marinus_MIT_9301, Prochlorococcus_marinus_MIT_9303, Prochlorococcus_marinus_MIT_9312, Prochlorococcus_marinus_MIT_9515, Prochlorococcus_marinus_NATL1A, Prochlorococcus_marinus_NATL2A, Propionibacterium_acnes_KPA171202, Prosthecochloris_vibrioformis_DSM_265, Pseudoalteromonas_atlantica_T6c, Pseudoalteromonas_haloplanktis_TAC125, Pseudomonas_aeruginosa, Pseudomonas_aeruginosa_PA7, Pseudomonas_aeruginosa_UCBPP-PA14, Pseudomonas_entomophila_L48, Pseudomonas_fluorescens_Pf-5, Pseudomonas_fluorescens_PfO-1, Pseudomonas_mendocina_ymp, Pseudomonas_putida_F1, Pseudomonas_putida_KT2440, Pseudomonas_stutzeri_A1501, Pseudomonas_syringae_phaseolicola_1448A, Pseudomonas_syringae_pv_B728a, Pseudomonas_syringae_tomato_DC3000, Psychrobacter_arcticum_273-4, Psychrobacter_cryohalolentis_K5, Psychrobacter_PRwf-1, Psychromonas_ingrahamii_37, Pyrobaculum_aerophilum, Pyrobaculum_arsenaticum_DSM_13514, Pyrobaculum_calidifontis_JCM_11548, Pyrobaculum_islandicum_DSM_4184, Pyrococcus_abyssi, Pyrococcus_furiosus, Pyrococcus_horikoshii, Ralstonia_eutropha_H16, Ralstonia_eutropha_JMP134, Ralstonia_metallidurans_CH34, Ralstonia_solanacearum, Rhizobium_etli_CFN_42, Rhizobium_leguminosarum_bv_viciae_3841, Rhodobacter_sphaeroides_2_4_1, Rhodobacter_sphaeroides_ATCC_17025, Rhodobacter_sphaeroides_ATCC_17029, Rhodococcus_RHA1, Rhodoferax_ferrireducens_T118, Rhodopseudomonas_palustris_BisA53, Rhodopseudomonas_palustris_BisB18, Rhodopseudomonas_palustris_BisB5, Rhodopseudomonas_palustris_CGA009, Rhodopseudomonas_palustris_HaA2, Rhodospirillum_rubrum_ATCC_11170, Rickettsia_bellii_RML369-C, Rickettsia_conorii, Rickettsia_felis_URRWXCal2, Rickettsia_prowazekii, Rickettsia_typhi_wilmington, Roseiflexus_RS-1, Roseobacter_denitrificans_OCh_114, Rubrobacter_xylanophilus_DSM_9941, Saccharophagus_degradans_2-40, Saccharopolyspora_erythraea_NRRL_2338, Salinibacter_ruber_DSM_13855, Salinispora_tropica_CNB-440, Salmonella_enterica_Choleraesuis, Salmonella_enterica_Paratypi_ATCC_9150, Salmonella_typhi, Salmonella_typhimurium_LT2, Salmonella_typhi_Ty2, Shewanella_amazonensis_SB2B, Shewanella_ANA-3, Shewanella_baltica_OS155, Shewanella_baltica_OS185, Shewanella_denitrificans_OS217, Shewanella_frigidimarina_NCIMB_400, Shewanella_loihica_PV-4, Shewanella_MR-4, Shewanella_MR-7, Shewanella_oneidensis, Shewanella_putrefaciens_CN-32, Shewanella_W3-18-1, Shigella_boydii_Sb227, Shigella_dysenteriae, Shigella_flexneri_2a, Shigella_flexneri_2a_2457T, Shigella_flexneri_5_8401, Shigella_sonnei_Ss046, Silicibacter_pomeroyi_DSS-3, Silicibacter_TM1040, Sinorhizobium_medicae_WSM419, Sinorhizobium_meliloti, Sodalis_glossinidius_morsitans, Solibacter_usitatus_Ellin6076, Sphingomonas_wittichii_RW1, Sphingopyxis_alaskensis_RB2256, Staphylococcus_aureus_aureus_MRSA252, Staphylococcus_aureus_aureus_MSSA476, Staphylococcus_aureus_COL, Staphylococcus_aureus_JH1, Staphylococcus_aureus_JH9, Staphylococcus_aureus_Mu50, Staphylococcus_aureus_MW2, Staphylococcus_aureus_N315, Staphylococcus_aureus_NCTC_8325, Staphylococcus_aureus_Newman, Staphylococcus_aureus_RF122, Staphylococcus_aureus_USA300, Staphylococcus_epidermidis_ATCC_12228, Staphylococcus_epidermidis_RP62A, Staphylococcus_haemolyticus, Staphylococcus_saprophyticus, Staphylothermus_marinus_F1, Streptococcus_agalactiae_2603, Streptococcus_agalactiae_A909, Streptococcus_agalactiae_NEM316, Streptococcus_mutans, Streptococcus_pneumoniae_D39, Streptococcus_pneumoniae_R6, Streptococcus_pneumoniae_TIGR4, Streptococcus_pyogenes_M1_GAS, Streptococcus_pyogenes_Manfredo, Streptococcus_pyogenes_MGAS10270, Streptococcus_pyogenes_MGAS10394, Streptococcus_pyogenes_MGAS10750, Streptococcus_pyogenes_MGAS2096, Streptococcus_pyogenes_MGAS315, Streptococcus_pyogenes_MGAS5005, Streptococcus_pyogenes_MGAS6180, Streptococcus_pyogenes_MGAS8232, Streptococcus_pyogenes_MGAS9429, Streptococcus_pyogenes_SSI-1, Streptococcus_sanguinis_SK36, Streptococcus_suis_05ZYH33, Streptococcus_suis_98HAH33, Streptococcus_thermophilus_CNRZ1066, Streptococcus_thermophilus_LMD-9, Streptococcus_thermophilus_LMG_18311, Streptomyces_avermitilis, Streptomyces_coelicolor, Sulfolobus_acidocaldarius_DSM_639, Sulfolobus_solfataricus, Sulfolobus_tokodaii, Sulfurovum_NBC37-1, Symbiobacterium_thermophilum_IAM14863, Synechococcus_CC9311, Synechococcus_CC9605, Synechococcus_CC9902, Synechococcus_elongatus_PCC_6301, Synechococcus_elongatus_PCC_7942, Synechococcus_RCC307, Synechococcus_sp_WH8102, Synechococcus_WH_7803, Synechocystis_PCC6803, Syntrophobacter_fumaroxidans_MPOB, Syntrophomonas_wolfei_Goettingen, Syntrophus_aciditrophicus_SB, Thermoanaerobacter_tengcongensis, Thermobifida_fusca_YX, Thermococcus_kodakaraensis_KOD1, Thermofilum_pendens_Hrk_5, Thermoplasma_acidophilum, Thermoplasma_volcanium, Thermosipho_melanesiensis_BI429, Thermosynechococcus_elongatus, Thermotoga_maritima, Thermotoga_petrophila_RKU-1, Thermus_thermophilus_HB27, Thermus_thermophilus_HB8, Thiobacillus_denitrificans_ATCC_25259, Thiomicrospira_crunogena_XCL-2, Thiomicrospira_denitrificans_ATCC_33889, Treponema_denticola_ATCC_35405, Treponema_pallidum, Trichodesmium_erythraeum_IMS101, Tropheryma_whipplei_TW08_27, Tropheryma_whipplei_Twist, uncultured_methanogenic_archaeon_RC-I, Ureaplasma_urealyticum, Verminephrobacter_eiseniae_EF01-2, Vibrio_cholerae, Vibrio_cholerae_O395, Vibrio_fischeri_ES114, Vibrio_parahaemolyticus, Vibrio_vulnificus_CMCP6, Vibrio_vulnificus_YJ016, Wigglesworthia_brevipalpis, Wolbachia_endosymbiont_of_Brugia_malayi_TRS, Wolbachia_endosymbiont_of_Drosophila_melanogaster, Wolinella_succinogenes, Xanthobacter_autotrophicus_Py2, Xanthomonas_campestris, Xanthomonas_campestris_8004, Xanthomonas_campestris_vesicatoria_85-10, Xanthomonas_citri, Xanthomonas_oryzae_KACC10331, Xanthomonas_oryzae_MAFF_311018, Xylella_fastidiosa, Xylella_fastidiosa_Temecula1, Yersinia_enterocolitica_8081, Yersinia_pestis_Antiqua, Yersinia_pestis_biovar_Mediaevails, Yersinia_pestis_CO92, Yersinia_pestis_KIM, Yersinia_pestis_Nepal516, Yersinia_pestis_Pestoides_F, Yersinia_pseudotuberculosis_IP32953, Yersinia_pseudotuberculosis_IP_31758, Zymomonas_mobilis_ZM4	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007690	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002999	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000225	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008264	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009451	Escherichia_coli_536, Escherichia_coli_APEC_O1, Escherichia_coli_CFT073, Escherichia_coli_E24377A, Escherichia_coli_HS, Escherichia_coli_K_12_substr__DH10B, Escherichia_coli_K_12_substr__MG1655, Escherichia_coli_O157H7, Escherichia_coli_O157H7_EDL933, Escherichia_coli_SECEC_SMS_3_5, Escherichia_coli_UTI89, Escherichia_coli_W3110	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000250	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005661	human, yeast, human, yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008916	cow	none	none	none	none	none	none	none	none	none	none
